,hotel_id,direction,description,attributes,latitude,longitude,scores
102,3220,"Mission Beach, San Diego, 92109, Estados Unidos","Set in San Diego, 100 metres from Mission Beach and 400 metres from Sail Bay Beach, Marina 1 offers air conditioning. This holiday home offers free private parking, a 24-hour front desk and free WiFi. The property is non-smoking and is situated 1.1 km from Pacific Beach.

The 1-bedroom holiday home has a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the holiday home. For added privacy, the accommodation features a private entrance.

SeaWorld San Diego is 4.8 km from the holiday home, while Old Town San Diego State Historic Park is 7.5 km from the property. The nearest airport is San Diego International Airport, 8 km from Marina 1.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.7802566,-117.2520074,[]
103,3257,"3851 Riviera Dr., Pacific Beach, San Diego, 92109, Estados Unidos","Boasting air-conditioned accommodation with a patio, Riviera Bay View Dream - Private patio with bay view and parking is set in San Diego. The property is situated 3.9 km from SeaWorld San Diego, 7.7 km from Old Town San Diego State Historic Park and 7.8 km from Sunset Cliffs. The accommodation offers a 24-hour front desk and free WiFi is available throughout the property.

The spacious holiday home is fitted with 3 bedrooms, a TV with cable channels and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. The accommodation is non-smoking.

Popular points of interest near the holiday home include Sail Bay Beach, Crown Point Beach and Mission Beach. The nearest airport is San Diego International Airport, 8 km from Riviera Bay View Dream - Private patio with bay view and parking.","['Tostadora', 'Parking gratis', 'Recepción 24 horas', 'Habitaciones sin humo', 'Fogones', 'WiFi gratis']",32.789179,-117.2402573,[]
104,3271,"1001 West Stevens Avenue, Santa Ana, CA 92707, Estados Unidos","Con vistas a la ciudad, * 3 Dormitorio*2 Baños*Condo*Metro*Teatro*SC Plaza* ofrece alojamiento con patio y cafetera a menos de 1 km del South Coast Plaza. El establecimiento cuenta con balcón, aparcamiento privado gratuito y WiFi gratuita.

El apartamento está equipado con 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana con servicios de streaming, zona de comedor, cocina totalmente equipada y terraza con vistas a la piscina. El apartamento cuenta con aire acondicionado, zona de estar, lavadora y 2 baños con ducha a ras de suelo y bañera.

El establecimiento alberga un jardín.

El apartamento se encuentra a 13 km de Fashion Island y a 16 km del centro de convenciones de Anaheim. El aeropuerto más cercano es el aeropuerto John Wayne, a 4 km del * 3 Bedroom*2 Baño*Condo*Metro*Teatro*SC Plaza*.","['Parking gratis', 'Habitaciones sin humo', 'Mesa de comedor', 'Habitaciones familiares', 'WiFi gratis', 'Cafetera']",33.6966118,-117.8811846,[]
105,3308,"2901 Pacific Avenue, Pacific Heights, San Francisco, CA 94115, Estados Unidos","El Hotel Drisco fue construido en 1903 y presenta una arquitectura de estilo eduardiano. Este hotel lujoso de San Francisco se encuentra en Pacific Avenue, en la parte alta del barrio de Pacific Heights, y a solo 5 minutos a pie del parque nacional Presidio. Todas las habitaciones tienen WiFi gratuita.

Las habitaciones de este hotel están equipadas con instalaciones modernas, como TV de alta definición de pantalla plana de 42 pulgadas y reproductor de Blu-ray. Los baños incluyen artículos de de lujo y albornoces de microfibra. Se proporcionan sábanas de algodón egipcio, edredones de plumas de ganso y una máquina de sueño profundo adaptativo. Las habitaciones cuentan con cafetera. El servicio de habitaciones está disponible las 24 horas.

El Hotel Drisco ofrece un desayuno continental gourmet y una recepción por la tarde con vino y queso gratis, fruta fresca y entremeses calientes. De lunes a viernes, se proporciona un servicio gratuito de traslado en coche a Union Square, al distrito financiero y a las empresas situadas en la zona de Presidio.

El establecimiento ofrece sala de estar, centro de fitness y acceso gratuito al YMCA cercano. El Drisco Hotel cuenta con un centro de negocios abierto las 24 horas.

El Hotel Drisco está a 4,5 km de la animada Union Square de San Francisco.","['Gimnasio', 'Adaptado personas de movilidad reducida', 'Servicio de habitaciones', 'Recepción 24 horas', 'Habitaciones sin humo', 'Servicio de limpieza diario', 'Habitaciones familiares', 'Ascensor', 'Desayuno']",37.79220197,-122.44320497,
106,3314,"128 Agate Ave , Newport Beach, 92662, Estados Unidos","El 128 Agate ofrece alojamiento en Newport Beach, a menos de 1 km de la playa de Balboa, a 2,6 km de The Wedge y a 4,3 km de Fashion Island. Se encuentra a 700 metros de la playa de Newport y ofrece WiFi gratuita en todas las instalaciones.

Esta casa cuenta con aire acondicionado, zona de estar, cocina con nevera y TV vía satélite.

La casa se encuentra a 14 km del centro comercial South Coast Plaza y a 31 km del centro de convenciones de Anaheim. El aeropuerto más cercano es el aeropuerto John Wayne, ubicado a 9 km del 128 Agate.","['Artículos de aseo gratis', 'Parking gratis', 'Nevera', 'Microondas', 'Cocina', 'Lavavajillas', 'Baño privado', 'WiFi gratis']",33.606387,-117.897449,[]
107,3359,"San Clemente, 92672, Estados Unidos","El Aloha Amigos Surf Getaway se encuentra en San Clemente, a 44 km de Fashion Island y a 49 km de South Coast Plaza, en una zona donde se puede practicar ciclismo. El alojamiento está a menos de 1 km de la playa de la ciudad de San Clemente y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

Esta casa cuenta con 2 dormitorios, cocina con lavavajillas, TV, zona de estar y baño con ducha a ras de suelo. Se proporcionan toallas y ropa de cama.

También hay un parque infantil.

El Aloha Amigos Surf Getaway se encuentra a 26 km del parque Heisler y a 42 km del MiraCosta College. El aeropuerto John Wayne es el más cercano y queda a 45 km.","['Tostadora', 'Habitaciones sin humo', 'Mesa de comedor', 'Fogones', 'Parking en el alojamiento', 'WiFi gratis', 'Cafetera']",33.404164,-117.596958,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.4'}]"
108,3393,"2021 Bacon Street, Ocean Beach, San Diego, 92107, Estados Unidos","El Ocean Beach Retreat 2BR Newly Remodeled, 2 Blocks to Sand and Shops ofrece alojamiento con aparcamiento privado gratuito en San Diego, California, cerca de Ocean Beach. Este alojamiento con aire acondicionado está a 2,9 km de la playa de Sunset Cliffs. Este establecimiento para no fumadores se encuentra a 2,6 km de Sunset Cliffs.

Este apartamento de 2 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina totalmente equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El establecimiento alberga un jardín.

El SeaWorld San Diego se encuentra a 5 km del apartamento, mientras que el parque histórico estatal Old Town San Diego está a 7,4 km. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 6 km del Ocean Beach Retreat 2BR Newly Remodeled, 2 Blocks to Sand and Shops.","['Secadora de ropa', 'Parking gratis', 'Cocina', 'Lavavajillas', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora']",32.7488566,-117.2491799,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.7'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '9.4'}, {'WiFi gratis': '10'}]"
109,3405,"1258 Santa Barbara Street, Point Loma, San Diego, CA 92107, Estados Unidos","El Contemporary Ocean Sunset Views with Firepit Pt Loma close to PLNU ofrece vistas al jardín y alojamiento con terraza y hervidor de agua a unos 1,7 km de la playa de Sunset Cliffs. Este apartamento ofrece vistas a la ciudad y al mar y WiFi gratuita.

El apartamento dispone de aire acondicionado, 1 dormitorio, sala de estar, cocina totalmente equipada con nevera y cafetera y baño con bidet y ducha. Se proporcionan toallas y ropa de cama.

El apartamento ofrece servicio de alquiler de bicicletas.

El Contemporary Ocean Sunset Views with Firepit Pt Loma close to PLNU se encuentra a 2,7 km de Ocean Beach y a 1,5 km de Sunset Cliffs. El aeropuerto internacional de San Diego es el más cercano y queda a 5 km.","['Wifi rápida gratis (419 Mbps)', 'Parking gratis', 'Habitaciones sin humo', 'Mesa de comedor', 'Cafetera', 'Productos de limpieza', 'Parking en la calle']",32.7297258,-117.2489874,
110,3419,"118 Hensley Street, San Diego, CA 92102, Estados Unidos","El STUNNING Urban Farmhouse Minutes from Downtown ofrece alojamiento en San Diego, a 4,7 km de la estación Amtrak de San Diego - Santa Fe Depot, a 5 km del Museo USS Midway y a 5,2 km del parque Balboa. Se encuentra a 3,1 km del centro de convenciones de San Diego y ofrece WiFi gratuita en todas las instalaciones.

Esta casa cuenta con aire acondicionado, 3 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Se proporcionan toallas y ropa de cama.

La casa está a 5,3 km del zoológico de San Diego y a 6,2 km del Museo Marítimo de San Diego. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 7 km del STUNNING Urban Farmhouse Minutes from Downtown.","['Secadora de ropa', 'Parking gratis', 'Cocina', 'Lavavajillas', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora']",32.7068501,-117.1348166,
111,3486,"32 Joaquín Torres García, 70000 Colonia del Sacramento, Uruguay","El Apartamento Colonia se encuentra en Colonia del Sacramento, a 300 metros de la playa El Álamo y a menos de 1 km de la playa municipal Balneario, y ofrece terraza y aire acondicionado. Se encuentra frente a la playa y ofrece balcón y aparcamiento privado gratuito. Este establecimiento para no fumadores se encuentra a 1,9 km de la playa de Rowing.

Apartamento de 1 dormitorio con conexión WiFi gratuita, TV de pantalla plana por cable y cocina con nevera y utensilios de cocina. Se proporcionan toallas y ropa de cama. Ofrece vistas al río.

El apartamento está a 2,6 km de la puerta de la Ciudadela de Colonia y a 2,7 km de la calle de los Suspiros. El aeropuerto más cercano es el aeropuerto Jorge Newbery, ubicado a 62 km del Apartamento Colonia.",,-34.4549865,-57.8448872,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.5'}, {'Limpieza': '9.2'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.2'}, {'Ubicación': '9.5'}, {'WiFi gratis': '10'}]"
112,3567,"Mission Beach, San Diego, 92109, Estados Unidos","Located in San Diego, 200 metres from Mission Beach and 400 metres from Sail Bay Beach, Marina 2 offers air conditioning. This property offers access to a balcony, free private parking and free WiFi. The property is non-smoking and is set 1.1 km from Pacific Beach.

The 1-bedroom holiday home is equipped with a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the holiday home. For added privacy, the accommodation features a private entrance.

SeaWorld San Diego is 4.8 km from the holiday home, while Old Town San Diego State Historic Park is 7.6 km away. The nearest airport is San Diego International Airport, 8 km from Marina 2.","['Gimnasio', 'Parking gratis', 'Recepción 24 horas', 'Servicio de lavandería', 'WiFi gratis']",32.780253,-117.2520032,[]
113,3570,"Urdinarrain 35, 3200 Concordia, Argentina","El Departamento céntrico 1 habitación se encuentra en Concordia. Este departamento ofrece estacionamiento privado gratuito y wifi gratis.

Este departamento de 1 dormitorio cuenta con TV de pantalla plana, aire acondicionado y sala de estar. El alojamiento dispone de cocina.","['Estacionamiento gratuito', 'Cocina', 'Utensilios de cocina', 'Mesa de comedor', 'Habitaciones familiares', 'Horno', 'Wifi gratis']",-31.3947157,-58.0189089,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad - precio': '8.8'}, {'Ubicación': '10'}]"
114,3576,"85 Pedro Sauré, 3200 Concordia, Argentina","El Duplex Pindó se encuentra en Concordia. Hay wifi gratis y estacionamiento privado.

Este departamento cuenta con aire acondicionado, 2 dormitorios, TV de pantalla plana y cocina.",,-31.3710908,-58.0137334,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.6'}, {'Confort': '9.4'}, {'Relación calidad - precio': '9.5'}, {'Ubicación': '9.6'}, {'Wifi gratis': '7.5'}]"
115,3586,"630 Entre Ríos Piso 4 Dpto ""D"" Torre central, 3200 Concordia, Argentina","La Galería Entre Ríos se encuentra en Concordia. Hay wifi gratis en todas las instalaciones.

Departamento con aire acondicionado, 2 dormitorios, TV de pantalla plana y cocina.","['Ropa de cama', 'Tostadora', 'Pava eléctrica', 'Microondas', 'Cocina', 'Heladera', 'Utensilios de cocina', 'Armario', 'Wifi gratis']",-31.39705532,-58.01879633,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.6'}, {'Confort': '9.6'}, {'Relación calidad - precio': '9.6'}, {'Ubicación': '9.6'}]"
116,3592,"25882 El Segundo Street, Laguna Hills, CA 92653, Estados Unidos","El OCLuxeBnB Private Resort Living Minutes from Beach se encuentra en Laguna Hills y ofrece alojamiento con aire acondicionado, piscina privada, vistas a la montaña y patio. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

Esta villa cuenta con 4 dormitorios y cocina con lavavajillas y horno. TV de pantalla plana, zona de estar y 3 baños con bañera de hidromasaje. La villa proporciona toallas y ropa de cama.

La recepción proporciona información turística sobre la zona.

Los huéspedes pueden relajarse en la zona de bienestar, que incluye bañera de hidromasaje, o en el jardín. En las inmediaciones se puede practicar pesca y senderismo.

El OCLuxeBnB Private Resort Living Minutes from Beach se encuentra a 22 km de Fashion Island y a 25 km de South Coast Plaza. El aeropuerto John Wayne es el más cercano y queda a 22 km.","['Spa y centro de bienestar', 'Parking gratis', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",33.58648349,-117.70165337,
117,3635,"Point Loma, San Diego, 92106, Estados Unidos","El Point Loma Escape - Walk to the Harbor Restaurants & Shops W parking se encuentra en el distrito Point Loma de San Diego, a 5,6 km del parque histórico estatal del centro histórico de San Diego, a 6,6 km del Museo Marítimo de San Diego y a 6,9 km del monumento nacional de Cabrillo. Hay WiFi y aparcamiento gratuitos. El establecimiento es para no fumadores y está a 3,4 km de Sunset Cliffs.

La casa cuenta con aire acondicionado, 2 dormitorios independientes, sala de estar, baño y cocina totalmente equipada con horno y microondas. Se proporcionan toallas y ropa de cama.

El Point Loma Escape - Walk to the Harbor Restaurants & Shops W parking se encuentra a 7,4 km de la Universidad de San Diego y a 7,5 km de la estación Amtrak de San Diego - Santa Fe Depot. El aeropuerto internacional de San Diego es el más cercano y queda a 3 km.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",32.7225913,-117.2332005,[]
118,3636,"4503 Bond Street, Pacific Beach, San Diego, 92109, Estados Unidos","El Live like a local - Studio with huge backyard se encuentra en San Diego y ofrece alojamiento con aire acondicionado y patio. Este apartamento se encuentra a 7,3 km de la Universidad de San Diego y a 12 km del Museo Marítimo de San Diego.

Apartamento con conexión WiFi gratuita, TV, lavadora y cocina con horno y microondas. Se proporcionan toallas y ropa de cama.

El SeaWorld San Diego se encuentra a 6,9 km del apartamento, mientras que el parque histórico estatal Old Town San Diego está a 7,1 km. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 8 km del Live like a local - Studio with huge backyard.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",32.804317,-117.220459,[{'Apartamento': '1 cama doble grande'}]
119,3676,"1035 Hipólito Yrigoyen PB 1, 3200 Concordia, Argentina","El DEPARTAMENTO CENTRICO ALAUAL se encuentra en Concordia. Hay wifi gratis y estacionamiento privado.

El departamento tiene acceso directo a un balcón, aire acondicionado, 2 dormitorios y cocina totalmente equipada.","['Estacionamiento gratuito', 'Pava eléctrica', 'Microondas', 'Cocina', 'Heladera', 'Kitchenette', 'Horno', 'Wifi gratis']",-31.3903686,-58.0140099,"[{'Personal': '10'}, {'Instalaciones y servicios': '9.3'}, {'Limpieza': '10'}, {'Confort': '9.9'}, {'Relación calidad - precio': '9.7'}, {'Ubicación': '9.9'}, {'Wifi gratis': '9.2'}]"
120,3683,"Diagonal a las piscinas del liceo de Escazú centro, 63734 San José, Costa Rica","La Casa de Piedra Escazú está a 700 metros de la Plaza Mayor de Escazú y a 5 km del centro de San José. Ofrece un servicio de masajes y conexión Wi-Fi gratuita en todas las zonas.

Las habitaciones cuentan con sofá, escritorio, vistas al jardín y baño privado con ducha y artículos de aseo gratuitos.

La Casa de Piedra Escazú alberga un jardín y una terraza. También ofrece consigna de equipaje, clases de yoga, actividades holísticas y sesiones de tai chi.

El establecimiento se encuentra a 100 metros de varios supermercados y a 1 km de algunos restaurantes.

El alojamiento está a 5 km del estadio nacional de fútbol y del parque metropolitano La Sabana, a 23 km del centro de la ciudad de Alajuela y a 20 km del aeropuerto internacional Juan Santamaría.","['Spa y centro de bienestar', 'Tetera/cafetera en todas las habitaciones', 'Parking gratis', 'Jardín', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Terraza', 'WiFi gratis']",9.91360842,-84.13941107,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '10'}]"
121,3687,"La Jolla, San Diego, 92037, Estados Unidos","El Luxury La Jolla Getaway with Pool and Coastline Views se encuentra a 2,2 km de la playa de las cuevas de La Jolla y a 2,4 km de la playa de La Jolla Shores. Ofrece conexión WiFi gratuita y terraza. Esta casa cuenta con balcón.

La casa tiene 5 dormitorios, sala de estar con TV de pantalla plana con canales por cable, cocina totalmente equipada con nevera y horno y 4 baños con ducha. Se proporcionan toallas y ropa de cama.

La casa está a 13 km de la reserva estatal Torrey Pines y a 14 km del SeaWorld San Diego. El aeropuerto más cercano es el aeropuerto internacional de San Diego, ubicado a 15 km del Luxury La Jolla Getaway with Pool and Coastline Views!.","['Spa y centro de bienestar', 'Habitaciones sin humo', 'Terraza', 'WiFi gratis', 'Parking en el alojamiento', 'Piscina al aire libre']",32.84261,-117.25002,[]
122,3694,"Fourth Avenue 536, Centro de San Diego, San Diego, 92101, Estados Unidos","El Studio Gaslamp Conv Cntr - W Parking & 2 Beds #4 ofrece habitaciones con aire acondicionado y WiFi gratuita en el centro de San Diego, a menos de 1 km del centro de convenciones de San Diego. El establecimiento se encuentra a unos 1,8 km del Museo USS Midway, a 2,5 km del Museo Marítimo de San Diego y a 3,8 km del parque Balboa. Este establecimiento para no fumadores se encuentra a 1,5 km de la estación de Amtrak de San Diego - Santa Fe Depot.

Las habitaciones incluyen armario, TV, baño privado, ropa de cama y toallas. Las habitaciones incluyen nevera.

El zoológico de San Diego está a 4,3 km del Studio Gaslamp Conv Cntr - W Parking & 2 Beds. El #4 está a 7 km del parque histórico estatal del centro histórico de San Diego. El aeropuerto internacional de San Diego es el más cercano y queda a 4 km.","['Ropa de cama', 'Tostadora', 'Utensilios de cocina', 'Baño privado', 'Armario', 'Secador de pelo', 'Horno', 'WiFi gratis', 'Toallas']",32.7108937,-117.1612096,[{'Suite Doble Deluxe - Cama grande': '1 cama doble grandey1 futón'}]
123,3816,"9641 Sunset Boulevard, Beverly Hills, Los Ángeles, CA 90210, Estados Unidos","Este hotel de lujo, conocido como ""el Palacio Rosa"", está situado en Sunset Boulevard y cuenta con un spa con todo tipo de servicios y una preciosa piscina al aire libre. El centro de Beverly Hills queda a solo 1,6 km.

El The Beverly Hills Hotel dispone de habitaciones luminosas y elegantes con baño de mármol, TV y minibar. Las suites son amplias y rinden homenaje al legado de la marca, mientras que los bungalows ofrecen una auténtica experiencia de Hollywood inspirada en sus famosos huéspedes.

El Polo Lounge es un sitio para comer al que suelen acudir los famosos. El Fountain Coffee Room presenta una estética de los años 1950 y sirve comidas informales. Junto a la piscina se encuentra el The Cabana Cafe.

La piscina del The Beverly Hills dispone de música subacuática, cabañas privadas y servicio de atención personalizado. En el centro de fitness se ofrece fruta, zumos y agua de forma gratuita.

El The Beverly Hills Hotel se encuentra frente al parque Will Rogers Memorial y a 6 minutos de la Mansión Greystone.","['3 restaurantes', 'Spa y centro de bienestar', 'Tetera/cafetera en todas las habitaciones', 'Gimnasio', 'Bar', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Parking privado', 'Piscina al aire libre']",34.08120193,-118.41409653,
124,4069,"713 Euclid Street, Santa Mónica, Los Ángeles, CA 90402, Estados Unidos","El Entire Second Flr - Santa Monica Luxury Roman Villa ofrece alojamiento con zona de cocina en Los Ángeles, a 5 km del Getty Center. El establecimiento se encuentra a 13 km del Museo de Arte del Condado de Los Ángeles/LACMA y dispone de jardín y WiFi gratuita.

Esta casa, situada en la 2a planta de una casa con entrada privada, tiene 5 dormitorios y 4 baños con ducha y secador de pelo. Hay TV de pantalla plana.

En la zona se puede practicar senderismo.

El mercado de agricultores de Los Ángeles se encuentra a 13 km de la casa, mientras que Melrose Avenue está a 16 km. El aeropuerto internacional de Los Ángeles, el más cercano, se halla a 13 km.","['Aire acondicionado', 'Parking gratis', 'Jardín', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis']",34.0322384,-118.4966138,
125,4079,"West Hollywood, Los Ángeles, 90046, Estados Unidos","El Cubier - Delightful Town Home near DTLA - CL2-SM ofrece alojamiento con patio y WiFi gratuita en Los Ángeles, a 1,8 km del teatro Dolby, a 3 km del edificio Capitol Records y a 3,3 km del Hollywood Bowl. Esta casa se encuentra a 6,2 km del Universal Studios Hollywood y a 7 km del cartel de Hollywood.

Esta casa cuenta con aire acondicionado, 4 dormitorios, TV y cocina con nevera y horno. Se proporcionan toallas y ropa de cama.

La casa está a 4,3 km del Museo de Arte del Condado de Los Ángeles (LACMA) y a 4,7 km del Museo del Automóvil Petersen. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 13 km del Cubier - Delightful Town Home near DTLA - CL2-SM.","['Aire acondicionado', 'Parking gratis', 'Calefacción', 'Fogones', 'WiFi gratis', 'Parking en la calle']",34.0903655,-118.3442544,[]
126,4113,"13816 Bora Bora Way 130, Los Ángeles, CA 90292, Estados Unidos","Set in Los Angeles, Amazing Marina King Bed Suite, Tennis Court&Sauna offers a balcony with sea and lake views, as well as a year-round outdoor pool, sauna and hot tub. Situated on the beachfront, this property features a private beach area, a spa and wellness centre and a fitness centre. There is a sun terrace and guests can make use of free WiFi, free private parking and an electric vehicle charging station.

The spacious apartment is located on the ground floor and is fitted with 2 bedrooms, a flat-screen TV with streaming services and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. The air-conditioned unit at the property features a walk-in shower and a dressing room. This apartment is allergy-free and non-smoking.

You can play tennis at the apartment. Guests can also warm themselves near outdoor fireplace after a day of hiking.

Venice Beach is 1.6 km from Amazing Marina King Bed Suite, Tennis Court&Sauna, while Marina Del Rey Beach is 1.8 km away. The nearest airport is Los Angeles International Airport, 9 km from the accommodation.",,33.9709997,-118.4505604,[]
127,4147,"West Hollywood, Los Ángeles, 90046, Estados Unidos","Situated in Los Angeles, 3.5 km from Capitol Records Building and 3.7 km from Hollywood Bowl, Capacious house in Mid City - CR3-WHo offers air conditioning. It is located 4.3 km from Los Angeles County Museum Of Art / LACMA and features luggage storage space. Free WiFi is available throughout the property and Dolby Theater is 2.7 km away.

The spacious holiday home has 4 bedrooms, a TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 4 bathrooms with a bath. The accommodation is non-smoking.

Petersen Automotive Museum is 4.3 km from the holiday home, while Universal Studios Hollywood is 6.6 km from the property. The nearest airport is Hollywood Burbank Airport, 13 km from Capacious house in Mid City - CR3-WHo.","['Aire acondicionado', 'Secadora de ropa', 'Calefacción', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis']",34.0905924,-118.349205,[]
128,4162,"6659 Santa Monica Boulevard, Hollywood, Los Ángeles, CA 90038, Estados Unidos","El Luxury and spacious 2 BDR in Hollywood with Balcony ofrece alojamiento con aire acondicionado y balcón en Los Ángeles. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

Este apartamento de 2 dormitorios cuenta con sala de estar con TV de pantalla plana con servicios de streaming, cocina totalmente equipada con lavavajillas y horno y 2 baños con ducha. Se proporcionan toallas y ropa de cama.

El teatro Dolby se encuentra a 2,1 km del apartamento, mientras que el edificio Capitol Records está a 2,3 km. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 13 km del Luxury and spacious 2 BDR in Hollywood with Balcony.","['Aire acondicionado', 'Parking gratis', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor']",34.0909492,-118.3353857,
129,4166,"136 South Virgil Avenue 141, Los Ángeles, CA 90004, Estados Unidos","El Sweet spot in Koreatown Los Angeles se encuentra en Los Ángeles, a 4,7 km del Staples Center y del Microsoft Theater, y ofrece alojamiento amplio con aire acondicionado, terraza y WiFi gratuita. Hay aparcamiento privado. El apartamento dispone de piscina con vistas al jardín, bañera de hidromasaje y ascensor.

Este apartamento cuenta con 1 dormitorio y cocina con lavavajillas y horno. TV de pantalla plana, zona de estar y baño con bañera de hidromasaje. Este apartamento también incluye un balcón que se convierte en una zona de comedor al aire libre. Este alojamiento es para no fumadores.

El edificio Capitol Records se encuentra a 5,9 km del apartamento, mientras que la estación LA Union está a 6,3 km. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 17 km del Sweet spot in Koreatown Los Angeles.","['Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor', 'Parking privado', 'Piscina al aire libre']",34.0725909,-118.2864254,"[{'Apartamento de 1 dormitorio': '1 cama doble'}, {'Personal': '10'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
130,4173,"5080 Avenida Oriente 2, Los Ángeles, CA 91356, Estados Unidos","El 5080 Avenida Oriente se encuentra en Los Ángeles, a 18 km del Getty Center, a 21 km del Universal Studios Hollywood y a 23 km del Hollywood Bowl. Ofrece jardín, terraza, vistas al jardín y WiFi gratuita en todas las instalaciones.

Apartamento con aire acondicionado, 1 dormitorio, TV de pantalla plana, zona de comedor y zona de cocina con nevera y microondas. Se proporcionan toallas y ropa de cama.

El Museo Nethercutt y el teatro Dolby se encuentran a 24 km del apartamento. El aeropuerto más cercano es el de Hollywood Burbank, ubicado a 22 km del 5080 Avenida Oriente.","['Aire acondicionado', 'Parking gratis', 'Jardín', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'WiFi gratis']",34.1629054,-118.5313844,"[{'Apartamento de 1 dormitorio': '1 sofá camay1 cama doble grande'}, {'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
