,hotel_id,direction,description,attributes,latitude,longitude,scores
98,2619,"Edificio SECRT Sabana, Sabana Sur Apto 1515, 10108 San José, Costa Rica","1515 SECRT Sabana Hermoso Apartamento SIN PARQUEO está en San José y ofrece alojamiento con wifi gratis a 48 km de Parque Nacional Volcán Poás, a 12 min a pie de Parque Metropolitano La Sabana y a 1,9 km de Estadio Nacional de Costa Rica. Este apartamento dispone de piscina privada y jardín.

El apartamento de 1 dormitorio tiene sala de estar con TV de pantalla plana por cable y cocina totalmente equipada con nevera. Hay toallas y ropa de cama en el apartamento.

Parque Diversiones está a 6,3 km del alojamiento, y Estadio Alejandro Morera Soto está a 19 km. El aeropuerto más cercano (Aeropuerto internacional Tobías Bolaños) está a 5 km.","['Parque El Pino\n200 m', 'Parque de la Nacionalidad Costarricense\n300 m', 'Parque Perpetuo Socorro\n450 m', 'Piscina', 'Parque La Sabana\n350 m', 'Parque Mata Redonda\n450 m', 'Parque Corazón de Jesús\n500 m', 'Jardín', 'WiFi gratis', 'Parque San josé\n300 m']",9.92974312,-84.10139051,[]
99,2632,"429 San Antonio Avenue, Point Loma, San Diego, 92106, Estados Unidos","On The Beach Casita se encuentra en San Diego, a 5,1 km de Sunset Cliffs y a 7 km de Parque estatal del Centro Histórico de San Diego, y ofrece wifi gratis y aire acondicionado. Está a 8 km de Museo Marítimo de San Diego y ofrece recepción 24 horas.

La casa o chalet dispone de 1 dormitorio, TV con canales vía satélite, una cocina equipada con nevera y lavavajillas, y 1 baño con ducha. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

Monumento nacional a Cabrillo está a 8,1 km del alojamiento, y Universidad de San Diego está a 8,8 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 4 km.","['Shelter Island Shoreline Park\n1,4 km', 'Parking gratis', 'Cabrillo N Mini Park\n1,4 km', 'Sunset Cliffs Park\n1,6 km', 'Pacific Rim Park\n400 m', 'Point Loma Little League\n1,9 km', 'WiFi gratis', 'Recepción 24 horas', 'Gimnasio', 'Servicio de lavandería']",32.7098563,-117.2371412,[]
100,2668,"Edificio Torres los Yoses, Los Yoses, San Pedro, Apto A-1102, 10101 San José, Costa Rica","1208 Torres Los Yoses Hermoso apartamento en Barrio Escalante con Parqueo está en San José, a 5 km de Parque Metropolitano La Sabana, a 6,4 km de Estadio Nacional de Costa Rica y a 9,4 km de Parque Diversiones. Este apartamento tiene piscina privada, jardín y parking privado gratis.

Este apartamento de 1 dormitorio dispone de wifi gratis, TV de pantalla plana por cable, lavadora y cocina con nevera ymicroondas. Hay toallas y ropa de cama en el apartamento.

Estadio Alejandro Morera Soto está a 22 km del alojamiento, y Jardín Botánico Lankester está a 25 km. El aeropuerto más cercano (Aeropuerto internacional Tobías Bolaños) está a 9 km.","['¿Hay spa?', 'Parking gratis', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', 'Piscina', '¿Puedo aparcar aquí?', '¿Está abierta la piscina?', '¿Hay restaurante?', 'Jardín', 'WiFi gratis']",9.93236467,-84.0615945,[]
101,3210,"Laguna Hills, 92653-1922, Estados Unidos","Charming Laguna Hills Home with Private Hot Tub, que tiene bañera de hidromasaje, está en Laguna Hills. Centro comercial South Coast Plaza y Fashion Island están a 20 km y a 21 km de la casa o chalet, y hay wifi gratis.

Esta casa o chalet tiene aire acondicionado y cuenta con 3 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en la casa o chalet.

Centro de Convenciones de Anaheim está a 31 km del alojamiento, y Knott's Berry Farm está a 40 km. El aeropuerto (Aeropuerto John Wayne) está a 17 km.","['Parking en el alojamiento', '¿Hay piscina?', '¿Hay spa?', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', 'Habitaciones sin humo', 'WiFi gratis', '¿Cuáles son las condiciones sobre mascotas?']",33.6207859,-117.7347764,[]
102,3220,"Mission Beach, San Diego, 92109, Estados Unidos","Marina 1, que tiene bañera de hidromasaje, está en San Diego. Esta casa o chalet dispone de parking privado gratis, recepción 24 horas y wifi gratis.

Esta casa o chalet con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en la casa o chalet.

Cerca del alojamiento hay puntos de interés como Mission Beach, Sail Bay Beach y Pacific Beach. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km.","['¿Hay spa?', '¿Hay piscina?', 'Parking gratis', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', 'WiFi gratis', 'Recepción 24 horas', 'Gimnasio', 'Servicio de lavandería']",32.7802566,-117.2520074,[]
103,3257,"3851 Riviera Dr., Pacific Beach, San Diego, 92109, Estados Unidos","Riviera Bay View Dream - Private patio with bay view and parking se encuentra en San Diego, a 18 min a pie de Crown Point Beach, a 1,9 km de Mission Beach y a 3,9 km de SeaWorld de San Diego, y ofrece patio. Está a 4 min a pie de Sail Bay Beach y dispone de wifi gratis, además de recepción 24 horas.

Esta casa o chalet tiene aire acondicionado y cuenta con 3 dormitorios, TV por cable, zona de comedor y cocina con nevera y lavavajillas.

Parque estatal del Centro Histórico de San Diego está a 7,7 km del alojamiento, y Sunset Cliffs está a 7,8 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km.","['South Shores Bike Path\n550 m', 'Parking gratis', 'Sail Bay\n450 m', 'Fanuel Street Park\n450 m', 'Crown Point Mission Bay\n800 m', 'Pacific Beach Training\n1,1 km', 'Habitaciones sin humo', 'WiFi gratis', 'Crown Point\n1,1 km', 'Recepción 24 horas']",32.789179,-117.2402573,[]
104,3271,"1001 West Stevens Avenue, Santa Ana, CA 92707, Estados Unidos","* 3 Bedroom*2 Bath*Condo*Metro*Theatre*SC Plaza*, que tiene vistas a la piscina, ofrece alojamiento con balcón y cafetera a unos menos de 1 km de Centro comercial South Coast Plaza. Este apartamento tiene piscina privada, jardín y parking privado gratis.

El apartamento tiene 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y terraza con vistas a la ciudad. El apartamento tiene aire acondicionado y también dispone de zona de estar, lavadora y 2 baños con ducha y bañera.

Fashion Island está a 13 km del alojamiento, y Centro de Convenciones de Anaheim está a 16 km. El aeropuerto más cercano (Aeropuerto John Wayne) está a 4 km.","['Habitaciones familiares', 'Parking gratis', 'Bomo Koral Park\n250 m', 'Del Mesa Park\n1,4 km', 'Noguchi Garden\n750 m', 'Sandpointe Park\n900 m', 'Bomo Coral Park\n350 m', 'Habitaciones sin humo', 'WiFi gratis', 'Lillie King Park\n1,2 km']",33.6966118,-117.8811846,[]
105,3308,"2901 Pacific Avenue, Pacific Heights, San Francisco, CA 94115, Estados Unidos","El Hotel Drisco fue construido en 1903 y presenta una arquitectura de estilo eduardiano. Este hotel lujoso de San Francisco se encuentra en Pacific Avenue, en la parte alta del barrio de Pacific Heights, y a solo 5 minutos a pie del parque nacional Presidio. Todas las habitaciones tienen WiFi gratuita.

Las habitaciones de este hotel están equipadas con instalaciones modernas, como TV de alta definición de pantalla plana de 42 pulgadas y reproductor de Blu-ray. Los baños incluyen artículos de de lujo y albornoces de microfibra. Se proporcionan sábanas de algodón egipcio, edredones de plumas de ganso y una máquina de sueño profundo adaptativo. Las habitaciones cuentan con cafetera. El servicio de habitaciones está disponible las 24 horas.

El Hotel Drisco ofrece un desayuno continental gourmet y una recepción por la tarde con vino y queso gratis, fruta fresca y entremeses calientes. De lunes a viernes, se proporciona un servicio gratuito de traslado en coche a Union Square, al distrito financiero y a las empresas situadas en la zona de Presidio.

El establecimiento ofrece sala de estar, centro de fitness y acceso gratuito al YMCA cercano. El Drisco Hotel cuenta con un centro de negocios abierto las 24 horas.

El Hotel Drisco está a 4,5 km de la animada Union Square de San Francisco.","['Desayuno', 'Habitaciones familiares', 'Servicio de limpieza diario', 'Baker Street Stairs\n250 m', 'Servicio de habitaciones', 'Adaptado personas de movilidad reducida', 'Habitaciones sin humo', 'Ascensor', 'Gimnasio', 'Recepción 24 horas']",37.79220197,-122.44320497,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.8'}, {'Confort': '9.9'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '9.5'}]"
106,3314,"128 Agate Ave , Newport Beach, 92662, Estados Unidos","128 Agate está en Newport Beach y dispone de alojamiento con wifi gratis a 700 metros de Newport Beach, a menos de 1 km de Balboa Beach y a 2,6 km de Playa de The Wedge. Esta casa o chalet está a 4,3 km de Fashion Island y a 14 km de Centro comercial South Coast Plaza.

Esta casa o chalet tiene aire acondicionado y incluye zona de estar, cocina con nevera y TV vía satélite.

Centro de Convenciones de Anaheim está a 31 km del alojamiento, y Knott's Berry Farm está a 36 km. El aeropuerto más cercano (Aeropuerto John Wayne) está a 9 km.","['Lavavajillas', 'Cocina', 'Parking gratis', 'Baño privado', 'WiFi gratis', 'Nevera', 'Artículos de aseo gratis', 'Microondas']",33.606387,-117.897449,[]
107,3359,"San Clemente, 92672, Estados Unidos","Aloha Amigos Surf Getaway se encuentra en San Clemente, a 44 km de Fashion Island y a 49 km de Centro comercial South Coast Plaza, en una zona donde se puede practicar ciclismo. Está a menos de 1 km de San Clemente City Beach y dispone de wifi gratis, además de cajero automático.

La casa o chalet dispone de 2 dormitorios, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en la casa o chalet.

La casa o chalet ofrece zona de juegos infantil.

Heisler Park está a 26 km del alojamiento, y MiraCosta College está a 42 km. El aeropuerto (Aeropuerto John Wayne) está a 45 km.","['Parking en el alojamiento', '¿Hay piscina?', '¿Hay spa?', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', 'Habitaciones sin humo', 'WiFi gratis', '¿Cuáles son las condiciones sobre mascotas?']",33.404164,-117.596958,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.4'}]"
108,3393,"2021 Bacon Street, Ocean Beach, San Diego, 92107, Estados Unidos","Ocean Beach Retreat 2BR Newly Remodeled, 2 Blocks to Sand and Shops está en San Diego y ofrece alojamiento con wifi gratis a 2,9 km de Sunset Cliffs Beach, a 2,6 km de Sunset Cliffs y a 5 km de SeaWorld de San Diego. El alojamiento, que está a 8 min a pie de Ocean Beach, dispone de jardín y parking privado gratis.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Parque estatal del Centro Histórico de San Diego está a 7,4 km del alojamiento, y Universidad de San Diego está a 9,2 km. El aeropuerto (Aeropuerto internacional de San Diego) está a 6 km.","['Ocean Beach P RC\n600 m', 'Parking gratis', 'Robb Field\n750 m', 'Ob Skate Park\n750 m', 'Ocean Beach Park\n750 m', 'Dusty Rhodes Park\n1,1 km', 'Dusty Rhodes Off-Leash Dog Park\n500 m', 'Kahuna Reef Tidepools\n600 m', 'Mission Bay Park-South Entrance\n850 m', 'WiFi gratis']",32.7488566,-117.2491799,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.7'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '9.4'}, {'WiFi gratis': '10'}]"
109,3405,"1258 Santa Barbara Street, Point Loma, San Diego, CA 92107, Estados Unidos","Contemporary Ocean Sunset Views with Firepit Pt Loma close to PLNU, que tiene vistas al jardín, dispone de alojamiento con terraza y hervidor a unos 1,7 km de Sunset Cliffs Beach. Este apartamento con vistas a la ciudad y al mar también incluye wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Ocean Beach está a 2,7 km del alojamiento, y Sunset Cliffs está a 17 min a pie. El aeropuerto (Aeropuerto internacional de San Diego) está a 5 km.","['¿Hay spa?', '¿Hay piscina?', 'Parking gratis', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', '¿Puedo llevar a mi mascota?', 'Wifi rápida gratis (419 Mbps)', 'Habitaciones sin humo']",32.7297258,-117.2489874,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.0'}, {'Ubicación': '9.8'}]"
110,3419,"118 Hensley Street, San Diego, CA 92102, Estados Unidos","STUNNING Urban Farmhouse Minutes from Downtown está en San Diego y ofrece alojamiento con wifi gratis a 3,1 km de Centro de Convenciones de San Diego, a 4,7 km de Estación de Amtrak San Diego – Santa Fe Depot y a 5 km de Museo USS Midway. Esta casa o chalet está a 5,2 km de Parque Balboa y a 5,3 km de Zoo de San Diego.

Esta casa o chalet tiene aire acondicionado y cuenta con 3 dormitorios, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en la casa o chalet.

Museo Marítimo de San Diego está a 6,2 km del alojamiento, y Parque estatal del Centro Histórico de San Diego está a 10 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 7 km del alojamiento.","['Lavadora', 'Lavavajillas', 'Cocina', 'Parking gratis', 'Fogones', 'Secadora de ropa', 'WiFi gratis', 'Horno']",32.7068501,-117.1348166,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '8.8'}]"
111,3486,"32 Joaquín Torres García, 70000 Colonia del Sacramento, Uruguay","Apartamento Colonia ofrece terraza y vistas al río. Se encuentra en Colonia del Sacramento, a 4 min a pie de Playa El Álamo y a menos de 1 km de Playa Balneario Municipal. Este alojamiento frente a la playa ofrece parking privado gratis, wifi gratis y acceso a un balcón.

Este apartamento de 1 dormitorio ofrece TV de pantalla plana por cable, aire acondicionado y sala de estar. Hay toallas y ropa de cama en el apartamento.

Playa de Rowing está a 1,9 km del alojamiento, y Puerta de la Ciudadela de Colonia está a 2,6 km. El aeropuerto más cercano (Aeroparque Jorge Newbery) está a 62 km.","['Habitaciones familiares', '¿Hay spa?', '¿Hay piscina?', 'Parking gratis', 'Situado frente a la playa', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', 'WiFi gratis']",-34.4549865,-57.8448872,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.5'}, {'Limpieza': '9.2'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.2'}, {'Ubicación': '9.5'}, {'WiFi gratis': '10'}]"
112,3567,"Mission Beach, San Diego, 92109, Estados Unidos","Marina 2, que cuenta con bañera de hidromasaje, se encuentra en San Diego. Esta casa o chalet ofrece parking privado gratis, recepción 24 horas y wifi gratis.

Esta casa o chalet con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en la casa o chalet.

Cerca del alojamiento hay puntos de interés como Mission Beach, Sail Bay Beach y Pacific Beach. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km del alojamiento.","['Parking gratis', 'WiFi gratis', 'Recepción 24 horas', 'Gimnasio', 'Servicio de lavandería']",32.780253,-117.2520032,[]
113,3570,"Urdinarrain 35, 3200 Concordia, Argentina","Departamento céntrico 1 habitación se encuentra en Concordia. Hay parking privado en el propio alojamiento y wifi gratis.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana vía satélite, zona de comedor, cocina con horno y sala de estar. Hay toallas y ropa de cama en el apartamento.","['Habitaciones familiares', 'Cocina', 'Parking gratis', 'Mesa de comedor', 'Utensilios de cocina', 'WiFi gratis', 'Horno']",-31.3947157,-58.0189089,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '10'}]"
114,3576,"85 Pedro Sauré, 3200 Concordia, Argentina","Duplex Pindó se encuentra en Concordia. Este alojamiento ofrece parking privado gratis, wifi gratis y acceso a un patio.

El apartamento tiene 2 dormitorios, una cocina totalmente equipada con nevera y horno, y 1 baño con bidet y bañera o ducha. Hay toallas y ropa de cama en el apartamento.","['Habitaciones familiares', '¿Hay spa?', '¿Hay piscina?', 'Parking gratis', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', 'Habitaciones sin humo', 'WiFi gratis']",-31.3710908,-58.0137334,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.6'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '9.6'}, {'WiFi gratis': '7.5'}]"
115,3586,"630 Entre Ríos Piso 4 Dpto ""D"" Torre central, 3200 Concordia, Argentina","Galería Entre Ríos se encuentra en Concordia. Este apartamento con aire acondicionado ofrece alojamiento con wifi gratis.

Este apartamento cuenta con 2 dormitorios, cocina con nevera y microondas, TV de pantalla plana, zona de estar y 2 baños con bidet. Hay toallas y ropa de cama en el apartamento.","['Cocina', 'Ropa de cama', 'Armario', 'Tostadora', 'Nevera', 'Microondas', 'Utensilios de cocina', 'WiFi gratis', 'Hervidor eléctrico']",-31.39705532,-58.01879633,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.6'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.6'}, {'Ubicación': '9.6'}]"
116,3592,"25882 El Segundo Street, Laguna Hills, CA 92653, Estados Unidos","OCLuxeBnB Private Resort Living Minutes from Beach, que cuenta con piscina al aire libre, jardín y terraza, ofrece alojamiento en Laguna Hills con wifi gratis y vistas a la ciudad. La villa, que tiene parking privado gratis, está en una zona en la que se pueden practicar actividades como senderismo y pesca.

Esta villa cuenta con 4 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 3 baños con ducha. Hay toallas y ropa de cama en la villa.

El personal de recepción puede aconsejar qué visitar por la zona.

En la villa hay instalaciones como bañera de hidromasaje y centro de spa y bienestar.

Fashion Island está a 22 km del alojamiento, y Centro comercial South Coast Plaza está a 25 km. El aeropuerto más cercano (Aeropuerto John Wayne) está a 22 km del alojamiento.","['Habitaciones familiares', 'Parking gratis', 'Piscina al aire libre', 'Spa y centro de bienestar', 'Habitaciones sin humo', 'WiFi gratis']",33.58648349,-117.70165337,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '10'}]"
117,3635,"Point Loma, San Diego, 92106, Estados Unidos","Point Loma Escape - Walk to the Harbor Restaurants & Shops W parking está en San Diego, a 3,4 km de Sunset Cliffs y a 5,6 km de Parque estatal del Centro Histórico de San Diego, y ofrece alojamiento con equipamiento como wifi gratis y TV. Esta casa o chalet está a 6,6 km de Museo Marítimo de San Diego y a 6,9 km de Monumento nacional a Cabrillo.

Esta casa o chalet con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay toallas y ropa de cama en la casa o chalet.

Universidad de San Diego está a 7,4 km del alojamiento, y Estación de Amtrak San Diego – Santa Fe Depot está a 7,5 km. El aeropuerto (Aeropuerto internacional de San Diego) está a 3 km.","['Shelter Island Shoreline Park\n1,2 km', 'Parking gratis', 'Sunset Cliffs Park\n1,7 km', 'Point Loma Little League\n1,1 km', 'Liberty Station NTC Park\n2,1 km', 'Cabrillo N Mini Park\n100 m', 'NTC Park\n2,1 km', 'Spanish Landing Park West\n2,1 km', 'Pacific Rim Park\n1,6 km', 'WiFi gratis']",32.7225913,-117.2332005,[]
118,3636,"4503 Bond Street, Pacific Beach, San Diego, 92109, Estados Unidos","Live like a local - Studio with huge backyard se encuentra en el barrio de Pacific Beach, en San Diego, a 6,9 km de SeaWorld de San Diego y a 7,1 km de Parque estatal del Centro Histórico de San Diego, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 7,3 km de Universidad de San Diego y a 12 km de Museo Marítimo de San Diego.

Este apartamento ofrece TV, aire acondicionado y sala de estar. El apartamento también dispone de una cocina bien equipada con nevera, horno y microondas, y también hay secador de pelo.

Sunset Cliffs está a 12 km del alojamiento, y Estación de Amtrak San Diego – Santa Fe Depot está a 12 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km.","['¿Hay spa?', '¿Hay piscina?', 'Parking gratis', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', '¿Cuáles son las condiciones del WiFi?', 'WiFi gratis', '¿Cuáles son las condiciones sobre mascotas?']",32.804317,-117.220459,[]
119,3676,"1035 Hipólito Yrigoyen PB 1, 3200 Concordia, Argentina","DEPARTAMENTO CENTRICO ALAUAL se encuentra en Concordia. Este alojamiento ofrece parking privado gratis, wifi gratis y acceso a un balcón.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay toallas y ropa de cama en el apartamento.","['Linares Cardozo\n600 m', 'Primera Junta\n1,3 km', 'Plaza España\n1,3 km', 'Paseos de las Esculturas\n1,4 km', 'General Justo josé de Urquiza\n300 m', 'Parking gratis', '25 de Mayo\n800 m', 'Maria Inmaculada de la Concordia\n700 m', 'WiFi gratis', 'Campo de los Deportes\n1,5 km']",-31.3903686,-58.0140099,"[{'Personal': '10'}, {'Instalaciones y servicios': '9.3'}, {'Limpieza': '10'}, {'Confort': '9.9'}, {'Relación calidad-precio': '9.7'}, {'Ubicación': '9.9'}, {'WiFi gratis': '9.2'}]"
120,3683,"Diagonal a las piscinas del liceo de Escazú centro, 63734 San José, Costa Rica","La Casa de Piedra Escazú está a 700 metros de la Plaza Mayor de Escazú y a 5 km del centro de San José. Ofrece un servicio de masajes y conexión Wi-Fi gratuita en todas las zonas.

Las habitaciones cuentan con sofá, escritorio, vistas al jardín y baño privado con ducha y artículos de aseo gratuitos.

La Casa de Piedra Escazú alberga un jardín y una terraza. También ofrece consigna de equipaje, clases de yoga, actividades holísticas y sesiones de tai chi.

El establecimiento se encuentra a 100 metros de varios supermercados y a 1 km de algunos restaurantes.

El alojamiento está a 5 km del estadio nacional de fútbol y del parque metropolitano La Sabana, a 23 km del centro de la ciudad de Alajuela y a 20 km del aeropuerto internacional Juan Santamaría.","['Parking gratis', 'Traslado aeropuerto', 'Terraza', 'Tetera/cafetera en todas las habitaciones', 'Jardín', 'Spa y centro de bienestar', 'Habitaciones sin humo', 'WiFi gratis']",9.91360842,-84.13941107,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '10'}]"
121,3687,"La Jolla, San Diego, 92037, Estados Unidos","Luxury La Jolla Getaway with Pool and Coastline Views!, que tiene vistas al mar, dispone de alojamiento con terraza y balcón a unos 2,2 km de Playa de las cuevas de La Jolla. Esta casa o chalet ofrece wifi gratis y un patio.

Esta casa o chalet con aire acondicionado consta de 5 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 4 baños con ducha y bañera de hidromasaje. Hay TV de pantalla plana con canales por cable y videoconsola.

La Jolla Shores Beach está a 2,4 km del alojamiento, y Reserva natural estatal Torrey Pines está a 13 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 15 km.","['Parking en el alojamiento', 'Terraza', 'Piscina al aire libre', 'Spa y centro de bienestar', 'Habitaciones sin humo', 'WiFi gratis']",32.84261,-117.25002,[]
122,3694,"Fourth Avenue 536, Centro de San Diego, San Diego, 92101, Estados Unidos","Studio Gaslamp Conv Cntr - W Parking & 2 Beds #4 se encuentra en el centro de San Diego, a menos de 1 km de Centro de Convenciones de San Diego, yofrece habitaciones con aire acondicionado y wifi gratis. El alojamiento está a unos 1,8 km de Museo USS Midway, a 2,5 km de Museo Marítimo de San Diego y a 3,8 km de Parque Balboa. Este alojamiento libre de humo se encuentra a 17 min a pie de Estación de Amtrak San Diego – Santa Fe Depot.

En el hotel, cada habitación incluye armario, TV, baño privado, ropa de cama y toallas. Las habitaciones cuentan con nevera.

Zoo de San Diego está a 4,3 km del alojamiento, y Parque estatal del Centro Histórico de San Diego está a 7 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 4 km del alojamiento.","['¿Hay spa?', '¿Hay piscina?', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', '¿Cuáles son las condiciones del WiFi?', '¿Hay habitaciones con baño privado?', 'WiFi gratis', '¿Cuáles son las condiciones sobre mascotas?']",32.7108937,-117.1612096,[]
123,3816,"9641 Sunset Boulevard, Beverly Hills, Los Ángeles, CA 90210, Estados Unidos","Este hotel de lujo, conocido como ""el Palacio Rosa"", está situado en Sunset Boulevard y cuenta con un spa con todo tipo de servicios y una preciosa piscina al aire libre. El centro de Beverly Hills queda a solo 1,6 km.

El The Beverly Hills Hotel dispone de habitaciones luminosas y elegantes con baño de mármol, TV y minibar. Las suites son amplias y rinden homenaje al legado de la marca, mientras que los bungalows ofrecen una auténtica experiencia de Hollywood inspirada en sus famosos huéspedes.

El Polo Lounge es un sitio para comer al que suelen acudir los famosos. El Fountain Coffee Room presenta una estética de los años 1950 y sirve comidas informales. Junto a la piscina se encuentra el The Cabana Cafe.

La piscina del The Beverly Hills dispone de música subacuática, cabañas privadas y servicio de atención personalizado. En el centro de fitness se ofrece fruta, zumos y agua de forma gratuita.

El The Beverly Hills Hotel se encuentra frente al parque Will Rogers Memorial y a 6 minutos de la Mansión Greystone.","['Habitaciones familiares', 'Bar', 'Tetera/cafetera en todas las habitaciones', 'Servicio de habitaciones', 'Piscina al aire libre', 'Adaptado personas de movilidad reducida', '3 restaurantes', 'Habitaciones sin humo', 'WiFi gratis', 'Gimnasio']",34.08120193,-118.41409653,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.6'}, {'Limpieza': '9.7'}, {'Confort': '9.9'}, {'Relación calidad-precio': '8.6'}, {'Ubicación': '9.8'}, {'WiFi gratis': '10'}]"
124,4069,"713 Euclid Street, Santa Mónica, Los Ángeles, CA 90402, Estados Unidos","El Entire Second Flr - Santa Monica Luxury Roman Villa ofrece alojamiento con zona de cocina en Los Ángeles, a 5 km del Getty Center. El establecimiento se encuentra a 13 km del Museo de Arte del Condado de Los Ángeles/LACMA y dispone de jardín y WiFi gratuita.

Esta casa, situada en la 2a planta de una casa con entrada privada, tiene 5 dormitorios y 4 baños con ducha y secador de pelo. Hay TV de pantalla plana.

En la zona se puede practicar senderismo.

El mercado de agricultores de Los Ángeles se encuentra a 13 km de la casa, mientras que Melrose Avenue está a 16 km. El aeropuerto internacional de Los Ángeles, el más cercano, se halla a 13 km.","['Habitaciones familiares', 'Parking gratis', 'Calefacción', 'Jardín', 'Aire acondicionado', 'Habitaciones sin humo', 'WiFi gratis']",34.0322384,-118.4966138,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '10'}]"
