,url,latitud,longitude,n_reviews
138,https://www.tripadvisor.com.ar/Attraction_Review-g34141-d10517017-Reviews-Escape_Thrill-Clearwater_Florida.html,,,
139,https://www.tripadvisor.com.ar/Attraction_Review-g34345-d642768-Reviews-Danger_Charters-Key_West_Florida_Keys_Florida.html,,,
140,https://www.tripadvisor.com.ar/Attraction_Review-g34373-d12298030-Reviews-Escapology-Lakeland_Florida.html,,,
141,https://www.tripadvisor.com.ar/Attraction_Review-g34607-d12239610-Reviews-Outerlife_Studios_Escape_Room_St_Pete-St_Petersburg_Florida.html,27.768913,-82.660103,663 opiniones
142,https://www.tripadvisor.com.ar/Attraction_Review-g34352-d8353009-Reviews-The_Great_Magic_Hall-Kissimmee_Florida.html,,,
143,https://www.tripadvisor.com.ar/Attraction_Review-g34162-d610899-Reviews-Fun_2_Dive_Manatee_Tours-Crystal_River_Florida.html,,,
144,https://www.tripadvisor.com.ar/Attraction_Review-g34438-d1718364-Reviews-Miami_Culinary_Tours-Miami_Florida.html,,,
145,https://www.tripadvisor.com.ar/Attraction_Review-g34227-d2403008-Reviews-BlueFoot_Pirate_Adventures-Fort_Lauderdale_Broward_County_Florida.html,,,
146,https://www.tripadvisor.com.ar/Attraction_Review-g60805-d20297148-Reviews-ILoveKickboxing_Mandarin-Jacksonville_Florida.html,30.185150,-81.626328,268 opiniones
147,https://www.tripadvisor.com.ar/Attraction_Review-g34607-d23125782-Reviews-Zubrick_Magic_Theatre-St_Petersburg_Florida.html,,,
148,https://www.tripadvisor.com.ar/Attraction_Review-g34162-d458065-Reviews-Bird_s_Underwater-Crystal_River_Florida.html,,,
149,https://www.tripadvisor.com.ar/Attraction_Review-g10493351-d10404111-Reviews-Everglades_Swamp_Tours-Everglades_Wildlife_Management_Area_Broward_County_Flor.html,,,
150,https://www.tripadvisor.com.ar/Attraction_Review-g34352-d1656400-Reviews-Marsh_Landing_Adventures-Kissimmee_Florida.html,,,
151,https://www.tripadvisor.com.ar/Attraction_Review-g34345-d1817867-Reviews-Key_West_Extreme_Adventures_Shark_Tours-Key_West_Florida_Keys_Florida.html,,,
152,https://www.tripadvisor.com.ar/Attraction_Review-g34618-d2561188-Reviews-Sea_Life_Kayak_Adventures-Sarasota_Florida.html,,,
153,https://www.tripadvisor.com.ar/Attraction_Review-g34543-d1432180-Reviews-Sea_Screamer-Panama_City_Beach_Florida.html,,,
154,https://www.tripadvisor.com.ar/Attraction_Review-g34145-d650791-Reviews-Fin_Expeditions-Cocoa_Beach_Brevard_County_Florida.html,,,
155,https://www.tripadvisor.com.ar/Attraction_Review-g34141-d2249219-Reviews-Encounters_With_Dolphins-Clearwater_Florida.html,,,
156,https://www.tripadvisor.com.ar/Attraction_Review-g34162-d15635974-Reviews-Explorida-Crystal_River_Florida.html,,,
157,https://www.tripadvisor.com.ar/Attraction_Review-g34678-d13929817-Reviews-Affari_Transportation-Tampa_Florida.html,,,
158,https://www.tripadvisor.com.ar/Attraction_Review-g34420-d2423145-Reviews-Dreamlander_Tours-Marco_Island_Florida.html,,,
159,https://www.tripadvisor.com.ar/Attraction_Review-g34678-d12831270-Reviews-Pick_Me_Up_Tampa-Tampa_Florida.html,,,
160,https://www.tripadvisor.com.ar/Attraction_Review-g34515-d4367859-Reviews-World_Class_VIP_Disney_Tours-Orlando_Florida.html,,,
161,https://www.tripadvisor.com.ar/Attraction_Review-g34210-d1908766-Reviews-Tour_The_Glades_Private_Wildlife_Tours-Everglades_City_Florida.html,,,
162,https://www.tripadvisor.com.ar/Attraction_Review-g34467-d11889181-Reviews-Adventure_Paddle_Tours-Naples_Florida.html,,,
163,https://www.tripadvisor.com.ar/Attraction_Review-g34346-d2355610-Reviews-Sundance_Watersports-Islamorada_Florida_Keys_Florida.html,,,
164,https://www.tripadvisor.com.ar/Attraction_Review-g34346-d1887209-Reviews-Sea_Horse_Private_Charters-Islamorada_Florida_Keys_Florida.html,,,
165,https://www.tripadvisor.com.ar/Attraction_Review-g34574-d3525388-Reviews-Fired_Up_Fishing_Charters-Port_Canaveral_Brevard_County_Florida.html,,,
166,https://www.tripadvisor.com.ar/Attraction_Review-g34145-d2513343-Reviews-Cocoa_Beach_Dolphin_Tours-Cocoa_Beach_Brevard_County_Florida.html,,,
167,https://www.tripadvisor.com.ar/Attraction_Review-g34182-d3400562-Reviews-Crab_Island_Cruises-Destin_Florida.html,,,
168,https://www.tripadvisor.com.ar/Attraction_Review-g34182-d2441624-Reviews-Luther_s_Pontoon_Waverunner_Kayak_Rentals-Destin_Florida.html,,,
169,https://www.tripadvisor.com.ar/Attraction_Review-g34731-d8528429-Reviews-West_Palm_Beach_Food_Tours-West_Palm_Beach_Florida.html,,,
170,https://www.tripadvisor.com.ar/Attraction_Review-g34599-d19432805-Reviews-St_Augustine_Experiences-St_Augustine_Florida.html,,,
171,https://www.tripadvisor.com.ar/Attraction_Review-g34515-d13392502-Reviews-Five_Star_Orlando_VIP_Tours-Orlando_Florida.html,,,
172,https://www.tripadvisor.com.ar/Attraction_Review-g34345-d13413969-Reviews-Cruisin_Tikis_KeyWest-Key_West_Florida_Keys_Florida.html,,,
173,https://www.tripadvisor.com.ar/Attraction_Review-g34574-d1555392-Reviews-Sea_Leveler_Sport_Fishing_Charters-Port_Canaveral_Brevard_County_Florida.html,,,
174,https://www.tripadvisor.com.ar/Attraction_Review-g34345-d1101215-Reviews-Wild_About_Dolphins-Key_West_Florida_Keys_Florida.html,,,
