,state_id,attraction,categories,reviews_url,region
127,TX,Texas Ranger Hall of Fame and Museum,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g56833-d929458-Reviews-Texas_Ranger_Hall_of_Fame_and_Museum-Waco_Texas.html,West South Central
128,TX,The Music Box Theater,Teatros,https://www.tripadvisor.com.ar/Attraction_Review-g56003-d2191373-Reviews-The_Music_Box_Theater-Houston_Texas.html,West South Central
129,TX,Museo de Arte McNay,Museos de arte,https://www.tripadvisor.com.ar/Attraction_Review-g60956-d108455-Reviews-McNay_Art_Museum-San_Antonio_Texas.html,West South Central
130,TX,Santa Elena Canyon,Cañones,https://www.tripadvisor.com.ar/Attraction_Review-g60733-d144708-Reviews-Santa_Elena_Canyon-Big_Bend_National_Park_Texas.html,West South Central
131,TX,National Museum of Funeral History,"Museos especializados, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g56003-d106117-Reviews-National_Museum_of_Funeral_History-Houston_Texas.html,West South Central
132,TX,Dallas Cattle Drive Sculptures,Monumentos y lugares de interés,https://www.tripadvisor.com.ar/Attraction_Review-g55711-d4211576-Reviews-Dallas_Cattle_Drive_Sculptures-Dallas_Texas.html,West South Central
133,TX,Garrison Brothers Distillery,Destilerías,https://www.tripadvisor.com.ar/Attraction_Review-g56018-d2163342-Reviews-Garrison_Brothers_Distillery-Hye_Texas.html,West South Central
134,TX,Inner Space Cavern,Cavernas y cuevas,https://www.tripadvisor.com.ar/Attraction_Review-g55892-d560545-Reviews-Inner_Space_Cavern-Georgetown_Texas.html,West South Central
135,TX,The Port Aransas Ferry System,Ferris,https://www.tripadvisor.com.ar/Attraction_Review-g56476-d8513988-Reviews-The_Port_Aransas_Ferry_System-Port_Aransas_Texas.html,West South Central
136,TX,Tower Station and U-Drop Inn Café,"Monumentos y lugares de interés, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g56659-d7195814-Reviews-Tower_Station_and_U_Drop_Inn_Cafe-Shamrock_Texas.html,West South Central
137,TX,Buffalo Bayou Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g56003-d3140513-Reviews-Buffalo_Bayou_Park-Houston_Texas.html,West South Central
138,TX,Cowgirls and Cowboys in the West,Ranchos,https://www.tripadvisor.com.ar/Attraction_Review-g30165-d3655611-Reviews-Cowgirls_and_Cowboys_in_the_West-Amarillo_Texas.html,West South Central
139,TX,Spoetzl Brewery,Cervecerías,https://www.tripadvisor.com.ar/Attraction_Review-g56665-d270276-Reviews-Spoetzl_Brewery-Shiner_Texas.html,West South Central
140,TX,"Exotic Resort Zoo, Inc.",Zoológicos,https://www.tripadvisor.com.ar/Attraction_Review-g60892-d3361633-Reviews-Exotic_Resort_Zoo_Inc-Johnson_City_Texas.html,West South Central
141,TX,St Joseph Catholic Church,Iglesias y catedrales,https://www.tripadvisor.com.ar/Attraction_Review-g60956-d3160010-Reviews-St_Joseph_Catholic_Church-San_Antonio_Texas.html,West South Central
142,TX,Urban Axes Austin,Centros de juego y entretenimiento,https://www.tripadvisor.com.ar/Attraction_Review-g30196-d12830558-Reviews-Urban_Axes_Austin-Austin_Texas.html,West South Central
143,TX,Mayfield Park,"Parques, Jardines",https://www.tripadvisor.com.ar/Attraction_Review-g30196-d560368-Reviews-Mayfield_Park-Austin_Texas.html,West South Central
144,TX,Museum of the Big Bend,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g30158-d1946270-Reviews-Museum_of_the_Big_Bend-Alpine_Texas.html,West South Central
145,TX,Chihuahuan Desert Nature Center & Botanical Gardens,"Áreas de naturaleza y vida silvestre, Rutas para senderismo",https://www.tripadvisor.com.ar/Attraction_Review-g60807-d1382541-Reviews-Chihuahuan_Desert_Nature_Center_Botanical_Gardens-Fort_Davis_Texas.html,West South Central
146,TX,Caliente Hot Glass,"Galerías de arte, Clases y talleres",https://www.tripadvisor.com.ar/Attraction_Review-g60956-d9791992-Reviews-Caliente_Hot_Glass-San_Antonio_Texas.html,West South Central
147,TX,Museum of the Big Bend,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g30158-d1946270-Reviews-Museum_of_the_Big_Bend-Alpine_Texas.html,West South Central
148,TX,Texas Prison Museum,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g56014-d106119-Reviews-Texas_Prison_Museum-Huntsville_Texas.html,West South Central
