city_id,city,county,state_id,population,density,latitude,longitude,zips,geometry
11564.0,Encinal,La Salle,TX,1291,1153.5,28.041,-99.3546,78019,POINT (-99.35504100482241 28.041535658667144)
11565.0,Ortonville,Oakland,MI,1291,517.1,42.851,-83.4427,48462,POINT (-83.444156619098 42.851468414759)
11566.0,Hoxie,Sheridan,KS,1290,579.3,39.3558,-100.4397,67740,POINT (-100.43996702472059 39.355336895758214)
11567.0,Bolivar,Jefferson,WV,1290,1149.9,39.3241,-77.7517,25425,POINT (-77.75263940806147 39.32354880392422)
11568.0,Sibley,Webster,LA,1290,128.2,32.5422,-93.2947,71073,POINT (-93.2942857322618 32.54380807561419)
11569.0,Bellevue,Eaton,MI,1290,489.9,42.4443,-85.0187,49021,POINT (-85.0186398350139 42.444188257664244)
11570.0,Sunnyside,Ware,GA,1290,351.1,31.2406,-82.3411,31501,POINT (-82.34196508897641 31.239446631823427)
11571.0,Edgard,St. John the Baptist,LA,1290,43.8,30.0362,-90.546,70049,POINT (-90.55683161224646 30.02526672954315)
11572.0,Kenton,Gibson,TN,1289,197.5,36.2021,-89.0155,38233,POINT (-89.01423578805854 36.19975303042327)
11573.0,Porcupine,Oglala Lakota,SD,1289,51.9,43.2687,-102.3353,57772,POINT (-102.33332848596892 43.271955744743394)
11574.0,Winchester,Adams,OH,1289,190.2,38.9436,-83.654,45697,POINT (-83.6534758927108 38.94270715109431)
11575.0,Dover Plains,Dutchess,NY,1289,727.7,41.7395,-73.5733,12522,POINT (-73.57983182020834 41.74529400219719)
11576.0,Flemington,Clinton,PA,1288,1090.3,41.1271,-77.4703,17745,POINT (-77.47020798968411 41.12717230678089)
11577.0,Manawa,Waupaca,WI,1288,305.2,44.4613,-88.9204,54949,POINT (-88.92048789618666 44.46119606868113)
11578.0,Marissa,St. Clair,IL,1288,68.9,38.2501,-89.7746,62257,POINT (-89.75379389671033 38.25505816050638)
11579.0,Pine Knoll Shores,Carteret,NC,1288,225.2,34.6974,-76.8205,28512,POINT (-76.81787485260112 34.69584066543737)
11580.0,Weidman,Isabella,MI,1288,88.0,43.7014,-84.9745,48893,POINT (-84.97296570299206 43.69406165260795)
11581.0,Cole Camp,Benton,MO,1287,381.8,38.4595,-93.2025,65325,POINT (-93.20567167771762 38.45950019399898)
11582.0,Farmingdale,Monmouth,NJ,1285,953.4,40.1985,-74.1702,07727,POINT (-74.1710118984787 40.19861282737766)
11583.0,Ladd,Bureau,IL,1285,410.7,41.381,-89.2147,61329,POINT (-89.21439280096467 41.38269476815271)
11584.0,Preston,Fillmore,MN,1285,201.3,43.6726,-92.0828,55965,POINT (-92.08268902628004 43.67152944783582)
11585.0,Elmer,Salem,NJ,1285,557.8,39.5919,-75.174,08318,POINT (-75.1734025469013 39.591255718951665)
11586.0,Darmstadt,Vanderburgh,IN,1284,109.8,38.0938,-87.5793,47725,POINT (-87.57620729504502 38.091041013173204)
11587.0,Cambridge,Dane,WI,1284,336.7,43.0071,-89.0214,53523,POINT (-89.01881368358042 43.007184954258896)
11588.0,La Crosse,Rush,KS,1284,478.5,38.5318,-99.3095,67548,POINT (-99.3101741540669 38.53174031078265)
11589.0,Towaoc,Montezuma,CO,1284,138.3,37.2126,-108.7265,81334,POINT (-108.72786066862754 37.20987232959807)
11590.0,Hyde,Clearfield,PA,1284,295.3,41.0075,-78.4686,16843 16830,POINT (-78.46807260054236 41.00747319740522)
11591.0,Chico,Wise,TX,1283,326.1,33.296,-97.7986,76431,POINT (-97.79954753935657 33.294313082320784)
11592.0,Crawford,Oglethorpe,GA,1283,425.1,33.8831,-83.1551,30630,POINT (-83.156218806663 33.88306658566452)
11593.0,Clifton,Iroquois,IL,1283,532.8,40.9348,-87.9343,60927,POINT (-87.93348666760613 40.93558205664044)
11594.0,Medford,Steele,MN,1283,414.9,44.1685,-93.2472,55049,POINT (-93.244679951574 44.17170818818862)
11595.0,Mazon,Grundy,IL,1282,822.4,41.2417,-88.4231,60444,POINT (-88.42492175529456 41.239615821624426)
11596.0,Tennessee Ridge,Houston,TN,1281,131.9,36.3194,-87.7631,37061 37178,POINT (-87.76382684086174 36.319889676440994)
11597.0,Pickens,Holmes,MS,1281,387.4,32.8913,-89.9696,39146,POINT (-89.96850413388887 32.89102507820679)
11598.0,Reading,Hillsdale,MI,1281,488.6,41.8396,-84.7478,49274,POINT (-84.74728279318155 41.83924936352449)
11599.0,Kenbridge,Lunenburg,VA,1281,214.5,36.9609,-78.1284,23944,POINT (-78.13033815439326 36.96425307614073)
11600.0,West Siloam Springs,Delaware,OK,1280,128.7,36.1759,-94.5978,74338 74964,POINT (-94.58439812835942 36.17466867732092)
11601.0,South Barre,Washington,VT,1280,255.1,44.1646,-72.5038,05641 05670 05654,POINT (-72.50617689753715 44.16340081793844)
11602.0,Vernon Valley,Sussex,NJ,1279,185.3,41.2396,-74.4833,07461 07418,POINT (-74.48712062666733 41.23689093861516)
11603.0,Loyal,Clark,WI,1279,369.8,44.7366,-90.4956,54446,POINT (-90.49655208316227 44.73607891209136)
11604.0,Camp Point,Adams,IL,1279,390.1,40.0383,-91.0664,62320,POINT (-91.0667693362808 40.038097270619005)
11605.0,Woodacre,Marin,CA,1279,274.9,38.0052,-122.6384,94973,POINT (-122.63577667279445 38.00567294769233)
11606.0,Oglethorpe,Macon,GA,1279,246.1,32.2934,-84.0625,31068,POINT (-84.06261601112381 32.29332893195963)
11607.0,Brooksville,Noxubee,MS,1279,310.8,33.2367,-88.5781,39739,POINT (-88.58260305424056 33.232675108089886)
11608.0,Stockbridge,Ingham,MI,1278,328.2,42.4483,-84.1757,49285,POINT (-84.17825780678851 42.45078551490968)
11609.0,Snyder,Kiowa,OK,1278,409.4,34.655,-98.9535,73566,POINT (-98.95254989917335 34.656250427588354)
11610.0,Byrdstown,Pickett,TN,1278,331.7,36.5737,-85.1342,38549,POINT (-85.13326983278405 36.57405988559164)
11611.0,North Granby,Capitol,CT,1278,59.2,42.0152,-72.844,06060,POINT (-72.84316548100097 42.01806204608554)
11612.0,Jennerstown,Somerset,PA,1277,256.4,40.1635,-79.061,15531 15563 15547,POINT (-79.06189518664641 40.16450667874811)
11613.0,Sun Valley,Blaine,ID,1277,51.5,43.6838,-114.3339,83354 83353,POINT (-114.32929789142725 43.681378318665466)
11614.0,Stillman Valley,Ogle,IL,1277,864.7,42.1055,-89.1791,61084,POINT (-89.17817683930468 42.10403537149658)
11615.0,St. Leo,Pasco,FL,1277,439.0,28.3363,-82.2588,33576 33574,POINT (-82.25926799840278 28.337327748789722)
11616.0,Burgettstown,Washington,PA,1277,793.1,40.3814,-80.3926,15021,POINT (-80.39202864803646 40.38125888885661)
11617.0,Ardmore,Limestone,AL,1276,241.2,34.9847,-86.8373,35739,POINT (-86.83662940391271 34.98344505030389)
11618.0,Alma,Harlan,NE,1276,428.4,40.1036,-99.3657,68920,POINT (-99.36261103221472 40.10170683032551)
11619.0,Cross Plains,Callahan,TX,1276,410.5,32.1271,-99.1658,76443,POINT (-99.16561849856214 32.126731181805816)
11620.0,Sheldon,Iroquois,IL,1276,654.4,40.771,-87.5657,60966,POINT (-87.5664294648923 40.77090548313052)
11621.0,Harmony,Butler,PA,1276,1251.5,40.8015,-80.125,16063 16037,POINT (-80.12494758830941 40.80132907056548)
11622.0,East Camden,Ouachita,AR,1276,647.6,33.6084,-92.7443,71701,POINT (-92.74257018088632 33.6086198530805)
11623.0,Irwin,Lancaster,SC,1276,165.0,34.6942,-80.8197,29720,POINT (-80.82240517946292 34.69385850418173)
11624.0,Marsing,Owyhee,ID,1275,723.3,43.5466,-116.8094,83639,POINT (-116.80781133141632 43.545484352831856)
11625.0,Brooklyn,Green,WI,1275,440.4,42.8524,-89.3723,53521,POINT (-89.37231550409975 42.85289480867093)
11626.0,Celoron,Chautauqua,NY,1275,658.4,42.1052,-79.2777,14720 14701,POINT (-79.2758276710491 42.10489070060595)
11627.0,Homeland,Charlton,GA,1275,197.0,30.8603,-82.0214,31537,POINT (-82.02413218655632 30.85523075516796)
11628.0,Brickerville,Lancaster,PA,1275,226.9,40.2226,-76.2863,17543,POINT (-76.28621786005837 40.22689690055245)
11629.0,Mulberry,Clinton,IN,1275,922.0,40.3458,-86.6672,46058,POINT (-86.66805741761365 40.34562902388688)
11630.0,Oak Grove Heights,Greene,AR,1274,164.3,36.1271,-90.5085,72450,POINT (-90.51528687138537 36.1274069898423)
11631.0,Eclectic,Elmore,AL,1274,119.6,32.6387,-86.0387,36024,POINT (-86.03470355561754 32.63689441693999)
11632.0,Van Buren,Carter,MO,1274,246.1,37.0082,-91.0113,63965,POINT (-91.01234484562379 37.00737479451397)
11633.0,Pine Bluffs,Laramie,WY,1273,123.7,41.1802,-104.0748,82082,POINT (-104.06870528736752 41.18037173852356)
11634.0,Mexico Beach,Bay,FL,1273,215.9,29.948,-85.4156,32456 32410,POINT (-85.40521865100546 29.94233360400383)
11635.0,Queen City,Cass,TX,1273,138.7,33.1507,-94.1524,75572,POINT (-94.1514770312982 33.149853004523564)
11636.0,Calverton Park,St. Louis,MO,1273,1194.8,38.7656,-90.3103,63135,POINT (-90.30897073091216 38.766600497097514)
11637.0,Hotchkiss,Delta,CO,1273,530.6,38.799,-107.7133,81419,POINT (-107.71852231734908 38.80101383725745)
11638.0,Leesburg,Highland,OH,1273,420.7,39.3418,-83.552,45135,POINT (-83.55454028494283 39.3458623911658)
11639.0,Crownsville,Anne Arundel,MD,1273,96.5,39.0224,-76.5904,21401 21032,POINT (-76.59520665498015 39.016860720749605)
11640.0,Shattuck,Ellis,OK,1272,223.7,36.2649,-99.8774,73858,POINT (-99.87747666891406 36.27260655415843)
11641.0,Glenwood City,St. Croix,WI,1272,141.4,45.0521,-92.1658,54013,POINT (-92.1717583210279 45.057266567750005)
11642.0,Oran,Scott,MO,1272,466.5,37.0855,-89.6534,63771,POINT (-89.6529797193139 37.08507823406111)
11643.0,Alto,Banks,GA,1272,433.2,34.4649,-83.5727,30510,POINT (-83.57437944887991 34.46754501746758)
11644.0,Sweetser,Grant,IN,1272,487.1,40.5687,-85.767,46987 46952,POINT (-85.7669729079148 40.56973174371041)
11645.0,La Plata,Macon,MO,1271,308.9,40.0242,-92.4914,63549,POINT (-92.4910429863419 40.02507836640437)
11646.0,Duncannon,Perry,PA,1271,1205.4,40.3952,-77.0277,17020,POINT (-77.02678020905944 40.395718932028664)
11647.0,Toast,Surry,NC,1271,325.3,36.4966,-80.6347,27030 27049,POINT (-80.6327118096318 36.49700355045544)
11648.0,Linden,Perry,TN,1271,488.5,35.6123,-87.8429,37096,POINT (-87.84393812247113 35.611306671123266)
11649.0,Bayard,Morrill,NE,1271,705.8,41.7572,-103.323,69334,POINT (-103.32344631382834 41.757031680895814)
11650.0,Weston Mills,Cattaraugus,NY,1270,69.6,42.0738,-78.3714,14760 14788,POINT (-78.3726188231222 42.07592435584716)
11651.0,Pinetops,Edgecombe,NC,1270,478.1,35.7912,-77.6378,27864,POINT (-77.63704643405313 35.79130142672311)
11652.0,Elkader,Clayton,IA,1270,358.6,42.8574,-91.4028,52043,POINT (-91.40296996266216 42.855971048773185)
11653.0,Stratford,Garvin,OK,1270,485.0,34.7952,-96.9603,74872,POINT (-96.96032988400376 34.79513797920975)
11654.0,Owensville,Gibson,IN,1269,861.1,38.2718,-87.6919,47665,POINT (-87.69065289127897 38.27176902600119)
11655.0,Wolfe City,Hunt,TX,1269,436.2,33.3686,-96.072,75496,POINT (-96.06793459698322 33.36987378821254)
11656.0,Gardendale,Ector,TX,1268,42.7,32.0105,-102.3587,79758,POINT (-102.36176396844404 32.020520392169544)
11657.0,Dunnstown,Clinton,PA,1268,595.6,41.1484,-77.4201,17745,POINT (-77.42084821761532 41.146924456798324)
11658.0,New Windsor,Carroll,MD,1267,662.6,39.5443,-77.1012,21776,POINT (-77.10141728278879 39.54406805719492)
11659.0,Cambridge,Furnas,NE,1267,365.9,40.2843,-100.1653,69022,POINT (-100.17089866775062 40.28335952276499)
11660.0,Red Lake Falls,Red Lake,MN,1267,233.0,47.8837,-96.2727,56750,POINT (-96.27423135415576 47.88515382312973)
11661.0,Elm Creek,Buffalo,NE,1267,703.4,40.7201,-99.3755,68836,POINT (-99.3753605417129 40.71977510471639)
11662.0,Perry,Jefferson,KS,1266,652.7,39.0732,-95.3866,66073,POINT (-95.38763503854716 39.073179247377276)
11663.0,Geraldine,DeKalb,AL,1266,127.9,34.3579,-86.0037,35974,POINT (-86.00295769041827 34.3609386382682)
11664.0,Fort Thompson,Buffalo,SD,1266,47.1,44.0527,-99.4079,57339,POINT (-99.41236572695529 44.04976548664269)
11665.0,Springville,Linn,IA,1265,334.8,42.047,-91.4542,52336,POINT (-91.44414553350148 42.05578196649735)
11666.0,West Easton,Northampton,PA,1265,2984.3,40.6781,-75.2357,18042,POINT (-75.23614448884305 40.678298775138536)
11667.0,Benwood,Marshall,WV,1265,376.4,40.0139,-80.7328,26031,POINT (-80.73367692120536 40.01003329329301)
11668.0,Foresthill,Placer,CA,1265,43.7,39.0053,-120.8314,95631,POINT (-120.83315205204518 38.999319858612424)
11669.0,Hallstead,Susquehanna,PA,1265,1169.5,41.9616,-75.7471,18822,POINT (-75.74696640008165 41.96198679469552)
11670.0,Plandome,Nassau,NY,1264,991.1,40.8069,-73.6996,11030,POINT (-73.70000184705485 40.80765079445696)
11671.0,Mansfield,Wright,MO,1264,259.5,37.1102,-92.5804,65704,POINT (-92.58106651735089 37.10979119142012)
11672.0,Remerton,Lowndes,GA,1264,956.7,30.8441,-83.3085,31602 31601,POINT (-83.30926810819066 30.844041031087144)
11673.0,Skyline-Ganipa,Cibola,NM,1263,62.5,35.0361,-107.6162,87034,POINT (-107.61585986344708 35.03460941866744)
11674.0,Baltic,Minnehaha,SD,1263,660.6,43.7603,-96.7371,57003,POINT (-96.73870381115027 43.7596040168444)
11675.0,Avoca,Pottawattamie,IA,1263,204.7,41.4828,-95.3373,51521,POINT (-95.3357610021679 41.48079038628124)
11676.0,Alamo,Wheeler,GA,1263,248.9,32.1469,-82.7798,30411,POINT (-82.77976258089336 32.14614483549919)
11677.0,Black Creek,Outagamie,WI,1263,489.3,44.4742,-88.4506,54106,POINT (-88.45012530837808 44.47451759976397)
11678.0,Coon Rapids,Carroll,IA,1263,273.5,41.8747,-94.6785,50058,POINT (-94.67678741466864 41.87246287867386)
11679.0,North Key Largo,Monroe,FL,1263,26.2,25.2574,-80.3242,33037,POINT (-80.32334017779515 25.267244782273323)
11680.0,Roseland,Tangipahoa,LA,1262,234.8,30.7646,-90.5114,70456,POINT (-90.51291419645503 30.764856740987817)
11681.0,Guthrie,Todd,KY,1260,240.6,36.6503,-87.1735,42234,POINT (-87.17072589150929 36.64739646664975)
11682.0,Munday,Knox,TX,1260,340.9,33.4471,-99.624,76371,POINT (-99.62361570097987 33.44695718024577)
11683.0,Shullsburg,Lafayette,WI,1260,364.8,42.5733,-90.2348,53586,POINT (-90.23164766633357 42.57308414442601)
11684.0,Rio Grande,Gallia,OH,1259,353.5,38.8797,-82.3791,45614 45674,POINT (-82.37849529924083 38.88173974303303)
11685.0,Delta Junction,Southeast Fairbanks,AK,1259,35.0,64.0603,-145.7058,99737,POINT (-145.7104861520716 64.06329135811093)
11686.0,Nellieburg,Lauderdale,MS,1259,68.5,32.3974,-88.783,39307,POINT (-88.78423586593945 32.387319868725456)
11687.0,Hagan,Evans,GA,1258,237.6,32.1536,-81.9304,30429 30417,POINT (-81.92978556386474 32.15443858005827)
11688.0,Sycamore,Turner,GA,1258,489.7,31.6711,-83.6352,31790,POINT (-83.6349622088016 31.67042073530862)
11689.0,Moenkopi,Coconino,AZ,1258,323.1,36.1125,-111.2212,86045,POINT (-111.22287268534375 36.11090515784558)
11690.0,Culver,Marshall,IN,1258,419.5,41.2166,-86.4243,46511,POINT (-86.42252199380103 41.21795424052413)
11691.0,Omega,Tift,GA,1257,272.2,31.3389,-83.595,31775,POINT (-83.59549404906674 31.338510130525425)
11692.0,Boston Heights,Summit,OH,1257,69.4,41.2539,-81.509,44264 44236,POINT (-81.50439879898408 41.2557149931523)
11693.0,New Berlin,Sangamon,IL,1256,429.3,39.7261,-89.9143,62670,POINT (-89.91199262858083 39.72520678300704)
11694.0,Cascade-Chipita Park,El Paso,CO,1256,36.2,38.9433,-105.0023,80809 80819 80863 80933,POINT (-105.0030576565054 38.95179283843982)
11695.0,Barker Heights,Henderson,NC,1256,488.2,35.3104,-82.4412,28792,POINT (-82.44095124466277 35.309965741054064)
11696.0,Richfield Springs,Otsego,NY,1256,481.8,42.8536,-74.9862,13439,POINT (-74.98581520714795 42.854427356313856)
11697.0,Galena,Floyd,IN,1256,181.5,38.3513,-85.9372,47124 47119,POINT (-85.93936459719899 38.35040162788365)
11698.0,Salina,Mayes,OK,1255,451.6,36.2909,-95.1528,74365,POINT (-95.15093284228657 36.29095741353712)
11699.0,Eatons Neck,Suffolk,NY,1255,482.3,40.9324,-73.3955,11768,POINT (-73.4014690453943 40.93069789458245)
11700.0,Atkinson,Henry,IL,1255,254.1,41.4168,-90.0087,61235,POINT (-90.01462608060781 41.41877053455309)
11701.0,Port Gibson,Claiborne,MS,1254,275.9,31.9558,-90.9834,39150,POINT (-90.98354432394925 31.95527029052364)
11702.0,Byng,Pontotoc,OK,1254,74.2,34.8657,-96.6678,74820,POINT (-96.66387312393603 34.869504638934195)
11703.0,Marcellus,Cass,MI,1254,710.1,42.0261,-85.8131,49067,POINT (-85.81325190734925 42.026021571241394)
11704.0,Susan Moore,Blount,AL,1254,89.5,34.0804,-86.4228,35952 35031 35121,POINT (-86.42972434991304 34.07415577240894)
11705.0,Wheaton,Traverse,MN,1254,278.7,45.8059,-96.498,56296,POINT (-96.49759407381273 45.80572277308134)
11706.0,Iva,Anderson,SC,1253,472.4,34.3071,-82.6636,29655,POINT (-82.66333110333484 34.30686075370382)
11707.0,St. Martins,Cole,MO,1253,250.3,38.5942,-92.3312,65109,POINT (-92.33352391267017 38.59575384980084)
11708.0,New Vienna,Clinton,OH,1253,603.1,39.3255,-83.6941,45159,POINT (-83.69233857032948 39.32476046703357)
11709.0,Winnebago,Faribault,MN,1253,207.1,43.7645,-94.1702,56098,POINT (-94.16850641935217 43.765993155091486)
11710.0,Bylas,Graham,AZ,1253,115.7,33.1291,-110.1162,85530,POINT (-110.1107366512829 33.13064882328556)
11711.0,Hawi,Hawaii,HI,1252,59.7,20.2263,-155.8389,96719 96755,POINT (-155.834185 20.242845)
11712.0,Barbourmeade,Jefferson,KY,1252,1223.3,38.2986,-85.6009,40242 40241,POINT (-85.59969595857781 38.30021949697959)
11713.0,Ridgeway,Henry,VA,1252,505.8,36.5781,-79.8583,24148,POINT (-79.85800400563672 36.57928794523232)
11714.0,Lemmon,Perkins,SD,1252,440.4,45.9383,-102.1598,57638,POINT (-102.15860714720529 45.93839266766435)
11715.0,Joseph,Wallowa,OR,1252,533.2,45.3525,-117.2304,97846,POINT (-117.22887747104501 45.35189337704562)
11716.0,Brookside,Jefferson,AL,1252,76.6,33.6372,-86.9002,35214 35181 35117 35073 35036,POINT (-86.91473534785538 33.632035774482404)
11717.0,Markesan,Green Lake,WI,1251,207.8,43.7098,-88.9907,53946,POINT (-88.98980321929577 43.70920647447862)
11718.0,Herscher,Kankakee,IL,1251,266.4,41.0493,-88.1006,60941,POINT (-88.10064447329547 41.04915317643264)
11719.0,Gnadenhutten,Tuscarawas,OH,1250,527.0,40.3598,-81.4289,44629,POINT (-81.43108634576701 40.359245224542285)
11720.0,Harper,Harper,KS,1250,297.4,37.2851,-98.0276,67058,POINT (-98.02661597106567 37.28525257817675)
11721.0,Andalusia,Rock Island,IL,1250,410.9,41.4372,-90.7165,61232,POINT (-90.72556928796222 41.43806481488072)
11722.0,Bull Valley,McHenry,IL,1250,52.8,42.3227,-88.3633,60098 60050,POINT (-88.35000329414322 42.3113988496074)
11723.0,Harkers Island,Carteret,NC,1250,215.3,34.7002,-76.5612,28531,POINT (-76.55835608234554 34.69851774934534)
11724.0,Peabody,Marion,KS,1249,380.9,38.1683,-97.1043,66866,POINT (-97.1071715880757 38.16879316744868)
11725.0,Warrensburg,Macon,IL,1249,662.0,39.932,-89.0628,62573,POINT (-89.06130640310481 39.932374384415134)
11726.0,Somerville,Burleson,TX,1249,167.6,30.346,-96.5311,77879,POINT (-96.53078377396358 30.345429931736565)
11727.0,Gillett,Oconto,WI,1248,357.0,44.8897,-88.3063,54124,POINT (-88.30642217527412 44.889748444396545)
11728.0,Valmeyer,Monroe,IL,1248,140.8,38.3064,-90.2979,62295,POINT (-90.31315378314662 38.30418710111136)
11729.0,Whitaker,Allegheny,PA,1247,1374.9,40.4007,-79.8863,15120,POINT (-79.88717078080371 40.39971913454295)
11730.0,Hays,Wilkes,NC,1247,78.2,36.2469,-81.1142,28635 28659,POINT (-81.11592656483695 36.24925715921562)
11731.0,Gretna,Gadsden,FL,1247,56.2,30.5929,-84.6876,32351 32332,POINT (-84.66207753789791 30.614305373734187)
11732.0,Kotlik,Kusilvak,AK,1247,160.8,63.0305,-163.553,99620,POINT (-163.5571502790121 63.03335683921881)
11733.0,Simmesport,Avoyelles,LA,1247,220.4,30.9806,-91.8143,71369,POINT (-91.81449753515236 30.982041185690175)
11734.0,Newell,Hancock,WV,1247,588.8,40.6175,-80.5997,26050,POINT (-80.60085687695765 40.61754430002665)
11735.0,Lyons,Linn,OR,1247,553.7,44.7777,-122.6098,97358,POINT (-122.60811447860927 44.777170208377775)
11736.0,Claysburg,Blair,PA,1246,359.9,40.2915,-78.4514,16625 16682,POINT (-78.44934900269125 40.29220314972343)
11737.0,Shawneetown,Gallatin,IL,1246,655.2,37.7157,-88.1866,62984,POINT (-88.1655332062007 37.71284725088367)
11738.0,Russiaville,Howard,IN,1246,537.8,40.4187,-86.2728,46979,POINT (-86.27030495398816 40.41888538772367)
11739.0,Wooster,Faulkner,AR,1246,169.1,35.1998,-92.4503,72058,POINT (-92.44845568448305 35.198962613041886)
11740.0,Gridley,McLean,IL,1245,390.0,40.7437,-88.8809,61744,POINT (-88.88048084398518 40.74392688031351)
11741.0,Kincaid,Christian,IL,1245,588.6,39.5868,-89.4166,62540,POINT (-89.41443689547881 39.588710004059294)
11742.0,St. John,Stafford,KS,1245,247.2,38.0,-98.7611,67576,POINT (-98.7610455739152 38.00102986607812)
11743.0,Archie,Cass,MO,1244,320.0,38.4809,-94.351,64725,POINT (-94.34926799866342 38.48286761434517)
11744.0,Mexico,Miami,IN,1244,87.5,40.8143,-86.1113,46970 46958,POINT (-86.11085984274561 40.812961625300105)
11745.0,Redington Beach,Pinellas,FL,1243,1675.6,27.8128,-82.8096,33708,POINT (-82.81167810019822 27.809953082372257)
11746.0,East Spencer,Rowan,NC,1243,227.7,35.6816,-80.4228,28039 28146 28144,POINT (-80.43055710934838 35.678781196607865)
11747.0,Kamiah,Lewis,ID,1243,437.1,46.2269,-116.0283,83536,POINT (-116.02865977752984 46.22681601271529)
11748.0,Westfield,Marquette,WI,1243,305.3,43.8851,-89.4926,53964,POINT (-89.49419459988654 43.88458629174665)
11749.0,Canaan,Northwest Hills,CT,1243,275.0,42.0347,-73.3322,06018,POINT (-73.33100408865631 42.031708451250054)
11750.0,Woodsboro,Frederick,MD,1242,677.8,39.5328,-77.3097,21798,POINT (-77.31065587669814 39.53221773813856)
11751.0,Sophia,Raleigh,WV,1242,686.8,37.7117,-81.2525,25921,POINT (-81.25584677257858 37.70789647971869)
11752.0,Centreville,St. Joseph,MI,1242,323.7,41.9213,-85.5259,49032,POINT (-85.52740712838965 41.9218804082598)
11753.0,Walnut,Bureau,IL,1242,600.1,41.5571,-89.5912,61376,POINT (-89.59115011663211 41.55685549581322)
11754.0,Three Oaks,Berrien,MI,1241,438.5,41.7985,-86.6139,49128,POINT (-86.61275829264292 41.79937234640025)
11755.0,New Sarpy,St. Charles,LA,1241,422.1,29.9809,-90.3832,70047,POINT (-90.38628519158344 29.977574113381905)
11756.0,Boyceville,Dunn,WI,1241,127.5,45.0427,-92.0384,54725,POINT (-92.04009621101251 45.042575084110275)
11757.0,Starbuck,Pope,MN,1240,323.5,45.6116,-95.5322,56381,POINT (-95.53331616263748 45.61202862341652)
11758.0,Heidelberg,Allegheny,PA,1239,429.5,40.3914,-80.0923,15106,POINT (-80.09180950064938 40.3914692323891)
11759.0,Caraway,Craighead,AR,1239,207.6,35.7597,-90.3222,72419,POINT (-90.33208742093868 35.75811127413038)
11760.0,Moroni,Sanpete,UT,1239,449.4,39.527,-111.583,84646,POINT (-111.58301806280178 39.5280666159987)
11761.0,Buchanan,Haralson,GA,1239,321.2,33.803,-85.1804,30113,POINT (-85.18052042624781 33.80133687088038)
11762.0,Augusta,Bracken,KY,1238,401.6,38.7723,-84.0003,41002,POINT (-84.00153037511257 38.77255689981656)
11763.0,Newville,Cumberland,PA,1238,1139.6,40.1702,-77.4016,17241,POINT (-77.40163042907655 40.17095968637196)
11764.0,King Cove,Aleutians East,AK,1238,19.4,55.0858,-162.2978,99612,POINT (-162.3018362651687 55.05770005028292)
11765.0,Ruston,Pierce,WA,1238,1825.6,47.2982,-122.5103,98407,POINT (-122.51049841369186 47.29763756633844)
11766.0,Castlewood,Russell,VA,1238,66.4,36.8782,-82.2879,24224,POINT (-82.28703258094308 36.87841954748052)
11767.0,Gerald,Franklin,MO,1237,323.2,38.3992,-91.3305,63037,POINT (-91.33128680676828 38.39943694072733)
11768.0,Mallory,Logan,WV,1237,109.4,37.7302,-81.8243,25634,POINT (-81.81869720386925 37.73490293340018)
11769.0,Augusta,Eau Claire,WI,1237,216.2,44.6784,-91.1204,54722,POINT (-91.12137038651518 44.678628803475085)
11770.0,West Mayfield,Beaver,PA,1236,600.3,40.7802,-80.3387,15010,POINT (-80.33785366669404 40.77901466160607)
11771.0,Ivey,Wilkinson,GA,1236,184.2,32.9092,-83.2983,31031,POINT (-83.29857688481351 32.90799802106818)
11772.0,Rainelle,Greenbrier,WV,1236,428.8,37.9678,-80.7718,25962,POINT (-80.77085314847194 37.96872772045561)
11773.0,Dryden,Lapeer,MI,1236,433.2,42.9456,-83.124,48428,POINT (-83.1244646284674 42.94543140226416)
11774.0,Wartburg,Morgan,TN,1235,423.1,36.1038,-84.5859,37887,POINT (-84.5881474582364 36.103460867038244)
11775.0,Ardmore,Giles,TN,1235,101.5,35.0031,-86.8548,38449,POINT (-86.85656806336678 34.9999775413287)
11776.0,Beaverton,Gladwin,MI,1235,454.2,43.8809,-84.4883,48612,POINT (-84.48756754752554 43.881722261926726)
11777.0,San Antonio,Pasco,FL,1235,343.4,28.3395,-82.2786,33576,POINT (-82.27877484035305 28.33763088572419)
11778.0,Tatum,Rusk,TX,1234,126.0,32.3159,-94.5189,75691,POINT (-94.51887548066969 32.31485315608354)
11779.0,Factoryville,Wyoming,PA,1234,630.0,41.5602,-75.7823,18419,POINT (-75.78309767629968 41.56011704823786)
11780.0,Maple Bluff,Dane,WI,1234,679.4,43.1131,-89.3718,53704,POINT (-89.369553231307 43.10980220683529)
11781.0,Beloit,Mahoning,OH,1234,488.6,40.9196,-80.9964,44609,POINT (-81.00026790939573 40.92054852057493)
11782.0,Lindsay,Cooke,TX,1233,291.9,33.6418,-97.2186,76240 76250,POINT (-97.22007859108258 33.63629667985959)
11783.0,Genesee,Latah,ID,1233,775.5,46.5516,-116.9284,83832,POINT (-116.92895741296658 46.551101180024176)
11784.0,Enigma,Berrien,GA,1233,146.4,31.4076,-83.329,31749,POINT (-83.33004416838816 31.40924668194293)
11785.0,Balfour,Henderson,NC,1233,293.2,35.3494,-82.4825,28792 28791,POINT (-82.47876107735254 35.34872467459807)
11786.0,Lakewood Club,Muskegon,MI,1232,248.6,43.3761,-86.2563,49457,POINT (-86.25515520863618 43.376610622788775)
